[2026-04-09 21:51:47] starting d12_untied_defaulttokens
2026-04-09 21:51:50,114 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1
2026-04-09 21:51:50,115 - nanochat.common - [33m[1mWARNING[0m - Peak flops undefined for: NVIDIA GeForce RTX 3080, MFU will show as 0%

                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: cuda
GPU: NVIDIA GeForce RTX 3080 | Peak FLOPS (BF16): inf
COMPUTE_DTYPE: torch.bfloat16 (auto-detected: CUDA SM 86 (bf16 supported))
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
WARNING: Flash Attention 3 not available, using PyTorch SDPA fallback
WARNING: Training will be less efficient without FA3
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
Vocab size: 32,768
Model config:
{
  "sequence_len": 2048,
  "vocab_size": 32768,
  "n_layer": 12,
  "n_head": 6,
  "n_kv_head": 6,
  "n_embd": 768,
  "window_pattern": "L",
  "tie_layers_start": null,
  "tie_layers_end": null,
  "tie_layers_stride": null
}
Parameter counts:
wte                     : 25,165,824
value_embeds            : 150,994,944
lm_head                 : 25,165,824
transformer_matrices    : 84,935,088
scalars                 : 50
total                   : 286,261,730
Estimated FLOPs per token: 8.870979e+08
Scaling the LR for the AdamW parameters ∝1/√(768/768) = 1.000000
Using user-provided number of iterations: 2,520
Total number of training tokens: 1,321,205,760
Tokens : Scaling params ratio: 12.00
Total training FLOPs estimate: 1.172039e+18
Tokens / micro-batch / rank: 16 x 2048 = 32,768
Tokens / micro-batch: 32,768
Total batch size 524,288 => gradient accumulation steps: 16
step 00000/02520 (0.00%) | loss: 10.398113 | lrm: 0.03 | dt: 31862.77ms | tok/sec: 16,454 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00001/02520 (0.04%) | loss: 10.385498 | lrm: 0.05 | dt: 8876.66ms | tok/sec: 59,063 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00002/02520 (0.08%) | loss: 10.363575 | lrm: 0.07 | dt: 8925.63ms | tok/sec: 58,739 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 3 | total time: 0.00m
step 00003/02520 (0.12%) | loss: 10.331834 | lrm: 0.10 | dt: 8933.22ms | tok/sec: 58,689 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 4 | total time: 0.00m
step 00004/02520 (0.16%) | loss: 10.285665 | lrm: 0.12 | dt: 8942.73ms | tok/sec: 58,627 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 5 | total time: 0.00m
step 00005/02520 (0.20%) | loss: 10.209826 | lrm: 0.15 | dt: 8914.30ms | tok/sec: 58,814 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 6 | total time: 0.00m
step 00006/02520 (0.24%) | loss: 10.110234 | lrm: 0.17 | dt: 8889.02ms | tok/sec: 58,981 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 7 | total time: 0.00m
step 00007/02520 (0.28%) | loss: 9.956340 | lrm: 0.20 | dt: 8884.99ms | tok/sec: 59,008 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 8 | total time: 0.00m
step 00008/02520 (0.32%) | loss: 9.720938 | lrm: 0.23 | dt: 8895.23ms | tok/sec: 58,940 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 9 | total time: 0.00m
step 00009/02520 (0.36%) | loss: 9.439754 | lrm: 0.25 | dt: 8907.24ms | tok/sec: 58,860 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 11 | total time: 0.00m
step 00010/02520 (0.40%) | loss: 9.130240 | lrm: 0.28 | dt: 8915.30ms | tok/sec: 58,807 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 12 | total time: 0.00m
step 00032/02520 (1.27%) | loss: 6.264299 | lrm: 0.82 | dt: 9054.90ms | tok/sec: 57,901 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 35 | total time: 3.30m | eta: 373.5m
step 00033/02520 (1.31%) | loss: 6.223702 | lrm: 0.85 | dt: 9056.20ms | tok/sec: 57,892 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 36 | total time: 3.45m | eta: 373.5m
step 00034/02520 (1.35%) | loss: 6.176505 | lrm: 0.88 | dt: 9057.67ms | tok/sec: 57,883 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 37 | total time: 3.60m | eta: 373.4m
step 00035/02520 (1.39%) | loss: 6.135146 | lrm: 0.90 | dt: 9060.11ms | tok/sec: 57,867 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 38 | total time: 3.76m | eta: 373.3m
step 00036/02520 (1.43%) | loss: 6.101618 | lrm: 0.93 | dt: 9064.64ms | tok/sec: 57,838 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 39 | total time: 3.91m | eta: 373.3m
step 00037/02520 (1.47%) | loss: 6.065199 | lrm: 0.95 | dt: 9063.63ms | tok/sec: 57,845 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 40 | total time: 4.06m | eta: 373.2m
step 00038/02520 (1.51%) | loss: 6.041268 | lrm: 0.97 | dt: 9065.52ms | tok/sec: 57,833 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 41 | total time: 4.21m | eta: 373.1m
step 00039/02520 (1.55%) | loss: 6.003108 | lrm: 1.00 | dt: 9068.76ms | tok/sec: 57,812 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 42 | total time: 4.36m | eta: 373.0m
step 00040/02520 (1.59%) | loss: 5.972428 | lrm: 1.00 | dt: 9068.77ms | tok/sec: 57,812 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 43 | total time: 4.51m | eta: 372.9m
step 00041/02520 (1.63%) | loss: 5.955586 | lrm: 1.00 | dt: 9071.10ms | tok/sec: 57,797 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 43 | total time: 4.66m | eta: 372.8m
step 00042/02520 (1.67%) | loss: 5.930306 | lrm: 1.00 | dt: 9071.08ms | tok/sec: 57,797 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 44 | total time: 4.81m | eta: 372.8m
step 00043/02520 (1.71%) | loss: 5.910746 | lrm: 1.00 | dt: 9070.03ms | tok/sec: 57,804 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 45 | total time: 4.96m | eta: 372.7m
step 00044/02520 (1.75%) | loss: 5.879969 | lrm: 1.00 | dt: 9073.51ms | tok/sec: 57,782 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 46 | total time: 5.12m | eta: 372.6m
step 00045/02520 (1.79%) | loss: 5.861452 | lrm: 1.00 | dt: 9071.56ms | tok/sec: 57,794 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 47 | total time: 5.27m | eta: 372.5m
step 00046/02520 (1.83%) | loss: 5.848562 | lrm: 1.00 | dt: 9071.65ms | tok/sec: 57,794 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 48 | total time: 5.42m | eta: 372.4m
step 00047/02520 (1.87%) | loss: 5.831703 | lrm: 1.00 | dt: 9076.22ms | tok/sec: 57,765 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 49 | total time: 5.57m | eta: 372.3m
step 00048/02520 (1.90%) | loss: 5.806572 | lrm: 1.00 | dt: 9077.15ms | tok/sec: 57,759 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 50 | total time: 5.72m | eta: 372.2m
step 00049/02520 (1.94%) | loss: 5.776878 | lrm: 1.00 | dt: 9076.85ms | tok/sec: 57,761 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 51 | total time: 5.87m | eta: 372.1m
step 00050/02520 (1.98%) | loss: 5.743714 | lrm: 1.00 | dt: 9076.45ms | tok/sec: 57,763 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 52 | total time: 6.02m | eta: 372.0m
step 00051/02520 (2.02%) | loss: 5.712671 | lrm: 1.00 | dt: 9077.93ms | tok/sec: 57,754 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 53 | total time: 6.17m | eta: 371.8m
step 00052/02520 (2.06%) | loss: 5.700381 | lrm: 1.00 | dt: 9080.11ms | tok/sec: 57,740 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 54 | total time: 6.33m | eta: 371.7m
step 00053/02520 (2.10%) | loss: 5.678604 | lrm: 1.00 | dt: 9077.74ms | tok/sec: 57,755 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 55 | total time: 6.48m | eta: 371.6m
step 00054/02520 (2.14%) | loss: 5.652980 | lrm: 1.00 | dt: 9078.28ms | tok/sec: 57,751 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 56 | total time: 6.63m | eta: 371.5m
step 00055/02520 (2.18%) | loss: 5.638679 | lrm: 1.00 | dt: 9080.09ms | tok/sec: 57,740 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 57 | total time: 6.78m | eta: 371.4m
step 00056/02520 (2.22%) | loss: 5.622591 | lrm: 1.00 | dt: 9080.04ms | tok/sec: 57,740 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 58 | total time: 6.93m | eta: 371.3m
step 00057/02520 (2.26%) | loss: 5.589618 | lrm: 1.00 | dt: 9081.69ms | tok/sec: 57,730 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 59 | total time: 7.08m | eta: 371.2m
step 00058/02520 (2.30%) | loss: 5.573297 | lrm: 1.00 | dt: 9082.14ms | tok/sec: 57,727 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 60 | total time: 7.23m | eta: 371.1m
step 00059/02520 (2.34%) | loss: 5.562764 | lrm: 1.00 | dt: 9079.53ms | tok/sec: 57,743 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 61 | total time: 7.39m | eta: 370.9m
step 00060/02520 (2.38%) | loss: 5.522417 | lrm: 1.00 | dt: 9082.14ms | tok/sec: 57,727 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 62 | total time: 7.54m | eta: 370.8m
step 00061/02520 (2.42%) | loss: 5.488340 | lrm: 1.00 | dt: 9080.96ms | tok/sec: 57,734 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 63 | total time: 7.69m | eta: 370.7m
step 00062/02520 (2.46%) | loss: 5.469856 | lrm: 1.00 | dt: 9080.26ms | tok/sec: 57,739 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 64 | total time: 7.84m | eta: 370.6m
step 00063/02520 (2.50%) | loss: 5.438481 | lrm: 1.00 | dt: 9082.53ms | tok/sec: 57,724 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 65 | total time: 7.99m | eta: 370.4m
step 00064/02520 (2.54%) | loss: 5.410630 | lrm: 1.00 | dt: 9083.40ms | tok/sec: 57,719 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 66 | total time: 8.14m | eta: 370.3m
step 00065/02520 (2.58%) | loss: 5.378231 | lrm: 1.00 | dt: 9084.41ms | tok/sec: 57,712 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 67 | total time: 8.29m | eta: 370.2m
step 00066/02520 (2.62%) | loss: 5.357830 | lrm: 1.00 | dt: 9087.40ms | tok/sec: 57,693 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 68 | total time: 8.45m | eta: 370.1m
step 00067/02520 (2.66%) | loss: 5.327730 | lrm: 1.00 | dt: 9084.67ms | tok/sec: 57,711 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 69 | total time: 8.60m | eta: 370.0m
step 00068/02520 (2.70%) | loss: 5.296247 | lrm: 1.00 | dt: 9085.69ms | tok/sec: 57,704 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 70 | total time: 8.75m | eta: 369.8m
step 00069/02520 (2.74%) | loss: 5.287877 | lrm: 1.00 | dt: 9084.68ms | tok/sec: 57,711 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 71 | total time: 8.90m | eta: 369.7m
step 00070/02520 (2.78%) | loss: 5.262080 | lrm: 1.00 | dt: 9084.31ms | tok/sec: 57,713 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 72 | total time: 9.05m | eta: 369.6m
step 00071/02520 (2.82%) | loss: 5.247541 | lrm: 1.00 | dt: 9085.21ms | tok/sec: 57,707 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 72 | total time: 9.20m | eta: 369.4m
step 00072/02520 (2.86%) | loss: 5.243098 | lrm: 1.00 | dt: 9087.06ms | tok/sec: 57,696 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 73 | total time: 9.35m | eta: 369.3m
step 00073/02520 (2.90%) | loss: 5.220606 | lrm: 1.00 | dt: 9087.46ms | tok/sec: 57,693 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 74 | total time: 9.51m | eta: 369.2m
step 00074/02520 (2.94%) | loss: 5.194136 | lrm: 1.00 | dt: 9089.07ms | tok/sec: 57,683 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 75 | total time: 9.66m | eta: 369.1m
step 00075/02520 (2.98%) | loss: 5.163457 | lrm: 1.00 | dt: 9087.16ms | tok/sec: 57,695 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 76 | total time: 9.81m | eta: 368.9m
step 00076/02520 (3.02%) | loss: 5.149920 | lrm: 1.00 | dt: 9088.39ms | tok/sec: 57,687 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 77 | total time: 9.96m | eta: 368.8m
step 00077/02520 (3.06%) | loss: 5.133355 | lrm: 1.00 | dt: 9084.64ms | tok/sec: 57,711 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 78 | total time: 10.11m | eta: 368.7m
step 00078/02520 (3.10%) | loss: 5.108626 | lrm: 1.00 | dt: 9086.31ms | tok/sec: 57,700 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 79 | total time: 10.26m | eta: 368.5m
step 00079/02520 (3.13%) | loss: 5.087398 | lrm: 1.00 | dt: 9084.26ms | tok/sec: 57,713 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 80 | total time: 10.41m | eta: 368.4m
step 00080/02520 (3.17%) | loss: 5.058725 | lrm: 1.00 | dt: 9086.41ms | tok/sec: 57,700 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 81 | total time: 10.57m | eta: 368.3m
step 00081/02520 (3.21%) | loss: 5.054487 | lrm: 1.00 | dt: 9087.72ms | tok/sec: 57,691 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 82 | total time: 10.72m | eta: 368.1m
step 00082/02520 (3.25%) | loss: 5.033198 | lrm: 1.00 | dt: 9085.48ms | tok/sec: 57,706 | bf16_mfu: 0.00 | epoch: 1 pq: 0 rg: 83 | total time: 10.87m | eta: 368.0m
step 00083/02520 (3.29%) | loss: 5.008833 | lrm: 1.00 | dt: 9087.16ms | tok/sec: 57,695 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 0 | total time: 11.02m | eta: 367.9m
step 00084/02520 (3.33%) | loss: 4.993965 | lrm: 1.00 | dt: 9087.74ms | tok/sec: 57,691 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 1 | total time: 11.17m | eta: 367.7m
step 00085/02520 (3.37%) | loss: 4.964856 | lrm: 1.00 | dt: 9084.09ms | tok/sec: 57,714 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 2 | total time: 11.32m | eta: 367.6m
step 00086/02520 (3.41%) | loss: 4.944828 | lrm: 1.00 | dt: 9086.71ms | tok/sec: 57,698 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 3 | total time: 11.47m | eta: 367.5m
step 00087/02520 (3.45%) | loss: 4.930809 | lrm: 1.00 | dt: 9083.28ms | tok/sec: 57,720 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 4 | total time: 11.63m | eta: 367.3m
step 00088/02520 (3.49%) | loss: 4.909503 | lrm: 1.00 | dt: 9086.41ms | tok/sec: 57,700 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 5 | total time: 11.78m | eta: 367.2m
step 00089/02520 (3.53%) | loss: 4.897233 | lrm: 1.00 | dt: 9087.44ms | tok/sec: 57,693 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 6 | total time: 11.93m | eta: 367.1m
step 00090/02520 (3.57%) | loss: 4.879184 | lrm: 1.00 | dt: 9087.29ms | tok/sec: 57,694 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 7 | total time: 12.08m | eta: 366.9m
step 00091/02520 (3.61%) | loss: 4.859275 | lrm: 1.00 | dt: 9090.51ms | tok/sec: 57,674 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 8 | total time: 12.23m | eta: 366.8m
step 00092/02520 (3.65%) | loss: 4.858825 | lrm: 1.00 | dt: 9087.01ms | tok/sec: 57,696 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 9 | total time: 12.38m | eta: 366.6m
step 00093/02520 (3.69%) | loss: 4.851451 | lrm: 1.00 | dt: 9086.61ms | tok/sec: 57,698 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 10 | total time: 12.53m | eta: 366.5m
step 00094/02520 (3.73%) | loss: 4.837804 | lrm: 1.00 | dt: 9086.10ms | tok/sec: 57,702 | bf16_mfu: 0.00 | epoch: 1 pq: 1 rg: 11 | total time: 12.69m | eta: 366.4m
